[train: 1, 2700 / 30000] FPS: 10.3 (10.4)  ,  DataTime: 0.003 (0.001)  ,  ForwardTime: 0.190  ,  TotalTime: 0.194  ,  Loss/total: 4.83455  ,  Loss/giou: 1.01277  ,  Loss/l1: 0.18856  ,  Loss/location: 1.86620  ,  IoU: 0.14108
[train: 1, 2750 / 30000] FPS: 10.3 (10.4)  ,  DataTime: 0.003 (0.001)  ,  ForwardTime: 0.190  ,  TotalTime: 0.194  ,  Loss/total: 4.82270  ,  Loss/giou: 1.01091  ,  Loss/l1: 0.18772  ,  Loss/location: 1.86229  ,  IoU: 0.14287
[train: 1, 2800 / 30000] FPS: 10.3 (10.4)  ,  DataTime: 0.003 (0.001)  ,  ForwardTime: 0.190  ,  TotalTime: 0.194  ,  Loss/total: 4.81571  ,  Loss/giou: 1.01009  ,  Loss/l1: 0.18724  ,  Loss/location: 1.85935  ,  IoU: 0.14407
[train: 1, 2850 / 30000] FPS: 10.3 (10.3)  ,  DataTime: 0.003 (0.001)  ,  ForwardTime: 0.190  ,  TotalTime: 0.194  ,  Loss/total: 4.80522  ,  Loss/giou: 1.00872  ,  Loss/l1: 0.18650  ,  Loss/location: 1.85527  ,  IoU: 0.14519
[train: 1, 2900 / 30000] FPS: 10.3 (10.4)  ,  DataTime: 0.003 (0.001)  ,  ForwardTime: 0.190  ,  TotalTime: 0.194  ,  Loss/total: 4.79662  ,  Loss/giou: 1.00782  ,  Loss/l1: 0.18591  ,  Loss/location: 1.85142  ,  IoU: 0.14625
[train: 1, 2950 / 30000] FPS: 10.3 (10.4)  ,  DataTime: 0.003 (0.001)  ,  ForwardTime: 0.190  ,  TotalTime: 0.194  ,  Loss/total: 4.78646  ,  Loss/giou: 1.00620  ,  Loss/l1: 0.18520  ,  Loss/location: 1.84806  ,  IoU: 0.14772
[train: 1, 3000 / 30000] FPS: 10.3 (10.3)  ,  DataTime: 0.003 (0.001)  ,  ForwardTime: 0.190  ,  TotalTime: 0.194  ,  Loss/total: 4.78018  ,  Loss/giou: 1.00575  ,  Loss/l1: 0.18472  ,  Loss/location: 1.84508  ,  IoU: 0.14848
[train: 1, 3050 / 30000] FPS: 10.3 (10.4)  ,  DataTime: 0.003 (0.001)  ,  ForwardTime: 0.190  ,  TotalTime: 0.194  ,  Loss/total: 4.77349  ,  Loss/giou: 1.00498  ,  Loss/l1: 0.18422  ,  Loss/location: 1.84242  ,  IoU: 0.14984
[train: 1, 3100 / 30000] FPS: 10.3 (10.4)  ,  DataTime: 0.003 (0.001)  ,  ForwardTime: 0.190  ,  TotalTime: 0.194  ,  Loss/total: 4.76740  ,  Loss/giou: 1.00443  ,  Loss/l1: 0.18368  ,  Loss/location: 1.84013  ,  IoU: 0.15090
[train: 1, 3150 / 30000] FPS: 10.3 (10.4)  ,  DataTime: 0.003 (0.001)  ,  ForwardTime: 0.190  ,  TotalTime: 0.194  ,  Loss/total: 4.76311  ,  Loss/giou: 1.00435  ,  Loss/l1: 0.18340  ,  Loss/location: 1.83740  ,  IoU: 0.15164
[train: 1, 3200 / 30000] FPS: 10.3 (10.4)  ,  DataTime: 0.003 (0.001)  ,  ForwardTime: 0.190  ,  TotalTime: 0.194  ,  Loss/total: 4.75250  ,  Loss/giou: 1.00306  ,  Loss/l1: 0.18280  ,  Loss/location: 1.83236  ,  IoU: 0.15294
[train: 1, 3250 / 30000] FPS: 10.3 (10.3)  ,  DataTime: 0.003 (0.001)  ,  ForwardTime: 0.190  ,  TotalTime: 0.194  ,  Loss/total: 4.74731  ,  Loss/giou: 1.00266  ,  Loss/l1: 0.18237  ,  Loss/location: 1.83015  ,  IoU: 0.15361
[train: 1, 3300 / 30000] FPS: 10.3 (10.3)  ,  DataTime: 0.003 (0.001)  ,  ForwardTime: 0.190  ,  TotalTime: 0.194  ,  Loss/total: 4.73945  ,  Loss/giou: 1.00162  ,  Loss/l1: 0.18176  ,  Loss/location: 1.82741  ,  IoU: 0.15487
[train: 1, 3350 / 30000] FPS: 10.3 (10.4)  ,  DataTime: 0.003 (0.001)  ,  ForwardTime: 0.190  ,  TotalTime: 0.194  ,  Loss/total: 4.72842  ,  Loss/giou: 0.99989  ,  Loss/l1: 0.18109  ,  Loss/location: 1.82321  ,  IoU: 0.15663
[train: 1, 3400 / 30000] FPS: 10.3 (10.4)  ,  DataTime: 0.003 (0.001)  ,  ForwardTime: 0.190  ,  TotalTime: 0.194  ,  Loss/total: 4.72259  ,  Loss/giou: 0.99914  ,  Loss/l1: 0.18062  ,  Loss/location: 1.82123  ,  IoU: 0.15778
[train: 1, 3450 / 30000] FPS: 10.3 (10.4)  ,  DataTime: 0.003 (0.001)  ,  ForwardTime: 0.190  ,  TotalTime: 0.194  ,  Loss/total: 4.71238  ,  Loss/giou: 0.99765  ,  Loss/l1: 0.17994  ,  Loss/location: 1.81739  ,  IoU: 0.15934
[train: 1, 3500 / 30000] FPS: 10.3 (10.4)  ,  DataTime: 0.003 (0.001)  ,  ForwardTime: 0.190  ,  TotalTime: 0.194  ,  Loss/total: 4.70547  ,  Loss/giou: 0.99659  ,  Loss/l1: 0.17947  ,  Loss/location: 1.81493  ,  IoU: 0.16073
[train: 1, 3550 / 30000] FPS: 10.3 (10.4)  ,  DataTime: 0.003 (0.001)  ,  ForwardTime: 0.190  ,  TotalTime: 0.194  ,  Loss/total: 4.69843  ,  Loss/giou: 0.99565  ,  Loss/l1: 0.17890  ,  Loss/location: 1.81266  ,  IoU: 0.16181
